promptid,stage,judge,digest,seed,num_ctx,instrument,system_mode,forced_schema,FCD,FGR,FDF,ECS,clamped,approx_tokens,latency_s,attempts,outcome
223,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.05,0.1,0.4,0.8,0,552,14.79,1,ok
223,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,0.05,0.2,0.3,0,552,14.79,1,ok
223,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,0.0,0.1,0.2,0,552,14.79,1,ok
224,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.85,0.0,0.0,0,1663,18.05,1,ok
224,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.6,0.3,0.5,0,1663,18.05,1,ok
224,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.6,0.9,0,1663,18.05,1,ok
225,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.05,0.1,0.8,0.9,0,503,15.38,1,ok
225,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.4,0.6,0,503,15.38,1,ok
225,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.15,0.3,0.7,0,503,15.38,1,ok
226,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.05,0.1,0.4,0.8,0,529,14.95,1,ok
226,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.9,0.7,0.85,0,529,14.95,1,ok
226,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.15,0.6,0.5,0.75,0,529,14.95,1,ok
227,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.8,0.15,0.2,0,1618,18.18,1,ok
227,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.4,0.6,0.9,0,1618,18.18,1,ok
227,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.1,0.4,0.85,0,1618,18.18,1,ok
228,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.85,0.0,0.0,0,1382,16.81,1,ok
228,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.7,0.3,0.6,0,1382,16.81,1,ok
228,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.5,0.1,0.4,0,1382,16.81,1,ok
229,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,1.0,0.9,0.0,0.0,0,1486,18.43,1,ok
229,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.6,0.5,0.7,0,1486,18.43,1,ok
229,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.3,0.9,0,1486,18.43,1,ok
230,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1890,21.46,1,missing_keys
230,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1890,21.46,1,missing_keys
230,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1890,21.46,1,missing_keys
231,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.7,0.1,0.2,0,1166,16.78,1,ok
231,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.9,0.3,0.6,0,1166,16.78,1,ok
231,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.85,0.1,0.4,0,1166,16.78,1,ok
232,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,1.0,1.0,0.0,0.0,0,1554,17.68,1,ok
232,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.8,0.4,0.7,0,1554,17.68,1,ok
232,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.6,0.3,0.8,0,1554,17.68,1,ok
233,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,1.0,0.9,0.0,0.0,0,1495,17.48,1,ok
233,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.8,0.2,0.4,0,1495,17.48,1,ok
233,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.3,0.5,0.8,0,1495,17.48,1,ok
234,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.5,0.6,0,600,15.38,1,ok
234,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.8,0.4,0.5,0,600,15.38,1,ok
234,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.3,0.2,0.3,0,600,15.38,1,ok
235,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.7,0.1,0.3,0,1255,17.83,1,ok
235,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.9,0.2,0.5,0,1255,17.83,1,ok
235,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.8,0.1,0.3,0,1255,17.83,1,ok
236,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.85,0.0,0.0,0,1327,17.25,1,ok
236,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.4,0.6,0.85,0,1327,17.25,1,ok
236,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.3,0.4,0.75,0,1327,17.25,1,ok
237,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.8,0.0,0.0,0,1466,16.81,1,ok
237,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.6,0.3,0.5,0,1466,16.81,1,ok
237,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.4,0.2,0.4,0,1466,16.81,1,ok
238,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.8,0.0,0.0,0,1638,18.42,1,ok
238,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.3,0.6,0.7,0,1638,18.42,1,ok
238,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.1,0.3,0.5,0,1638,18.42,1,ok
239,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.3,0.2,0.5,0,598,15.17,1,ok
239,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.8,0.4,0.7,0,598,15.17,1,ok
239,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.6,0.3,0.8,0,598,15.17,1,ok
240,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.85,0.0,0.0,0,1544,17.89,1,ok
240,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.1,0.6,0.8,0,1544,17.89,1,ok
240,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.3,0.7,0,1544,17.89,1,ok
241,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.8,0.0,0.0,0,1502,17.26,1,ok
241,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.6,0.1,0.3,0,1502,17.26,1,ok
241,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.4,0.0,0.1,0,1502,17.26,1,ok
242,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,1.0,0.9,0.0,0.0,0,1610,18.31,1,ok
242,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.8,0.4,0.7,0,1610,18.31,1,ok
242,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.6,0.1,0.5,0,1610,18.31,1,ok
243,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.85,0.0,0.0,0,1324,16.83,1,ok
243,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.4,0.1,0.2,0,1324,16.83,1,ok
243,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.5,0.3,0.05,0.1,0,1324,16.83,1,ok
244,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.8,0.0,0.0,0,1063,15.89,1,ok
244,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.6,0.1,0.3,0,1063,15.89,1,ok
244,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.4,0.7,0,1063,15.89,1,ok
245,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1413,20.11,1,missing_keys
245,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1413,20.11,1,missing_keys
245,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1413,20.11,1,missing_keys
246,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.85,0.0,0.0,0,1396,17.1,1,ok
246,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.3,0.2,0.5,0,1396,17.1,1,ok
246,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.1,0.3,0.8,0,1396,17.1,1,ok
247,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.8,0.0,0.0,0,1298,17.19,1,ok
247,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.4,0.1,0.3,0,1298,17.19,1,ok
247,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.5,0.2,0.0,0.1,0,1298,17.19,1,ok
248,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,1.0,1.0,0.0,0.0,0,1559,17.58,1,ok
248,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.8,0.4,0.7,0,1559,17.58,1,ok
248,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.6,0.3,0.5,0,1559,17.58,1,ok
249,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,984,18.01,1,missing_keys
249,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,984,18.01,1,missing_keys
249,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,984,18.01,1,missing_keys
250,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.8,0.9,0,560,15.25,1,ok
250,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.7,0.5,0.6,0,560,15.25,1,ok
250,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.8,0.4,0.5,0,560,15.25,1,ok
251,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.8,0.9,0,585,15.13,1,ok
251,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.4,0.7,0.8,0,585,15.13,1,ok
251,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.6,0.9,0,585,15.13,1,ok
252,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.45,0.3,0.2,0.4,0,892,15.54,1,ok
252,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.35,0.85,0.6,0.75,0,892,15.54,1,ok
252,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.5,0.3,0.6,0,892,15.54,1,ok
253,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.5,0.6,0,603,15.09,1,ok
253,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.15,0.8,0.7,0.85,0,603,15.09,1,ok
253,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.4,0.6,0.7,0,603,15.09,1,ok
254,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.8,0.9,0,571,14.81,1,ok
254,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.4,0.7,0.85,0,571,14.81,1,ok
254,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.3,0.6,0.8,0,571,14.81,1,ok
255,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,1.0,0.5,0.8,0,452,15.7,1,ok
255,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.9,0.2,0.4,0,452,15.7,1,ok
255,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,1.0,0.6,0.9,0,452,15.7,1,ok
256,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.05,0.1,0.4,0.6,0,530,15.14,1,ok
256,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.85,0.9,0.95,0,530,15.14,1,ok
256,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.6,0.7,0.8,0,530,15.14,1,ok
257,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.05,0.1,0.8,0.9,0,612,15.11,1,ok
257,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.4,0.6,0.7,0,612,15.11,1,ok
257,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.5,0.6,0,612,15.11,1,ok
258,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.9,0.5,0.8,0,571,14.89,1,ok
258,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.95,0.6,0.85,0,571,14.89,1,ok
258,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.15,0.9,0.7,0.9,0,571,14.89,1,ok
259,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.4,0.5,0,557,14.85,1,ok
259,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.8,0.6,0.7,0,557,14.85,1,ok
259,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.3,0.4,0.5,0,557,14.85,1,ok
260,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.2,0.0,0.0,0,1505,17.22,1,ok
260,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.85,0.3,0.6,0,1505,17.22,1,ok
260,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.5,0.4,0.1,0.3,0,1505,17.22,1,ok
261,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.1,0.4,0.3,0,1369,16.83,1,ok
261,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.9,0.8,0.95,0,1369,16.83,1,ok
261,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.7,0.6,0.8,0,1369,16.83,1,ok
262,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.8,0.0,0.0,0,1432,17.54,1,ok
262,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.7,0.2,0.3,0,1432,17.54,1,ok
262,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.4,0.8,0.9,0,1432,17.54,1,ok
263,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,877,17.44,1,missing_keys
263,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,877,17.44,1,missing_keys
263,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,877,17.44,1,missing_keys
264,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.8,0.0,0.0,0,1340,17.63,1,ok
264,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.7,0.1,0.3,0,1340,17.63,1,ok
264,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.9,0.8,0.9,0,1340,17.63,1,ok
265,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.05,0.1,0.4,0.3,0,508,15.43,1,ok
265,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.05,0.2,0.6,0.7,0,508,15.43,1,ok
265,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.05,0.3,0.8,0.8,0,508,15.43,1,ok
266,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.5,0.6,0,588,15.14,1,ok
266,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.8,0.7,0.8,0,588,15.14,1,ok
266,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.5,0.4,0.6,0,588,15.14,1,ok
267,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,0.1,1.0,1.0,0,488,15.04,1,ok
267,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,0.3,0.8,0.9,0,488,15.04,1,ok
